"Sample","Date","DateNr","dDay1","dDay2","dDay3","Station","Area","31UE_ED50","31UN_ED50","Year","Month","Season","Salinity","Temperature","CHLFa"
"HAMM.19971022",19971022,"10/22/1997",2849,2851,294,"HAMM","OS",559071.11,5723799.39,1997,10,"autumn","32.109999999999999","12.9","NA"
"HAMM.19971124",19971124,"11/24/1997",2882,2884,327,"HAMM","OS",559071.11,5723799.39,1997,11,"autumn","31.949999999999999","8.3699999999999992","0.5"
"HAMM.19971217",19971217,"12/17/1997",2905,2907,350,"HAMM","OS",559071.11,5723799.39,1997,12,"winter","31.829999999999998","5.46","NA"
"HAMM.19980114",19980114,"1/14/1998",2933,2935,13,"HAMM","OS",559071.11,5723799.39,1998,1,"winter","31.550000000000001","6.0599999999999996","0.73999999999999999"
"HAMM.19980211",19980211,"36101",2961,2963,41,"HAMM","OS",559071.11,5723799.39,1998,2,"winter","31.359999999999999","3.7799999999999998","0.69999999999999996"
"HAMM.19980225",19980225,"2/25/1998",2975,2977,55,"HAMM","OS",559071.11,5723799.39,1998,2,"winter","31.379999999999999","5.9400000000000004","1.6200000000000001"
"HAMM.19980311",19980311,"36102",2989,2991,69,"HAMM","OS",559071.11,5723799.39,1998,3,"spring","31.32","6.6600000000000001","1.22"
"HAMM.19980324",19980324,"3/24/1998",3002,3004,82,"HAMM","OS",559071.11,5723799.39,1998,3,"spring","31.120000000000001","7.2400000000000002","3.2999999999999998"
"HAMM.19980408",19980408,"36011",3017,3019,97,"HAMM","OS",559071.11,5723799.39,1998,4,"spring","NA","9.5","2.1200000000000001"
"HAMM.19980422",19980422,"4/22/1998",3031,3033,111,"HAMM","OS",559071.11,5723799.39,1998,4,"spring","31.219999999999999","9.3399999999999999","11.199999999999999"
"HAMM.19980507",19980507,"35981",3046,3048,126,"HAMM","OS",559071.11,5723799.39,1998,5,"spring","31.190000000000001","11.119999999999999","21.199999999999999"
"HAMM.19980519",19980519,"5/19/1998",3058,3060,138,"HAMM","OS",559071.11,5723799.39,1998,5,"spring","31.379999999999999","15.619999999999999","2.2999999999999998"
"HAMM.19980604",19980604,"35891",3074,3076,154,"HAMM","OS",559071.11,5723799.39,1998,6,"summer","31.539999999999999","16.359999999999999","8.2400000000000002"
"HAMM.19980616",19980616,"6/16/1998",3086,3088,166,"HAMM","OS",559071.11,5723799.39,1998,6,"summer","31.52","16.260000000000002","2.7599999999999998"
"HAMM.19980630",19980630,"6/30/1998",3100,3102,180,"HAMM","OS",559071.11,5723799.39,1998,6,"summer","31.710000000000001","17.68","3.8399999999999999"
"HAMM.19980715",19980715,"7/15/1998",3115,3117,195,"HAMM","OS",559071.11,5723799.39,1998,7,"summer","32.159999999999997","17.170000000000002","2.7200000000000002"
"HAMM.19980804",19980804,"35893",3135,3137,215,"HAMM","OS",559071.11,5723799.39,1998,8,"summer","32.640000000000001","18.920000000000002","3.9399999999999999"
"HAMM.19980818",19980818,"8/18/1998",3149,3151,229,"HAMM","OS",559071.11,5723799.39,1998,8,"summer","32.649999999999999","20.300000000000001","3.8399999999999999"
"HAMM.19980901",19980901,"35804",3163,3165,243,"HAMM","OS",559071.11,5723799.39,1998,9,"autumn","33.100000000000001","17.359999999999999","3.1000000000000001"
"HAMM.19980916",19980916,"9/16/1998",3178,3180,258,"HAMM","OS",559071.11,5723799.39,1998,9,"autumn","32.75","15.74","2.2999999999999998"
"HAMM.19981013",19981013,"10/13/1998",3205,3207,285,"HAMM","OS",559071.11,5723799.39,1998,10,"autumn","32.469999999999999","12.73","1.5"
"HAMM.19981110",19981110,"36079",3233,3235,313,"HAMM","OS",559071.11,5723799.39,1998,11,"autumn","31.190000000000001","9.5700000000000003","0.64000000000000001"
"HAMM.19981208",19981208,"36019",3261,3263,341,"HAMM","OS",559071.11,5723799.39,1998,12,"winter","30.989999999999998","4.2400000000000002","0.69999999999999996"
"HAMM.19990118",19990118,"1/18/1999",3302,3304,17,"HAMM","OS",559071.11,5723799.39,1999,1,"winter","30.399999999999999","5.2000000000000002","0.64000000000000001"
"HAMM.19990216",19990216,"2/16/1999",3331,3333,46,"HAMM","OS",559071.11,5723799.39,1999,2,"winter","29.140000000000001","4.2199999999999998","0.92000000000000004"
"HAMM.19990308",19990308,"36375",3351,3353,66,"HAMM","OS",559071.11,5723799.39,1999,3,"spring","29.219999999999999","5.6900000000000004","1.04"
"HAMM.19990322",19990322,"3/22/1999",3365,3367,80,"HAMM","OS",559071.11,5723799.39,1999,3,"spring","29.890000000000001","6.8600000000000003","2.2599999999999998"
"HAMM.19990406",19990406,"36315",3380,3382,95,"HAMM","OS",559071.11,5723799.39,1999,4,"spring","29.870000000000001","9.3200000000000003","3.02"
"HAMM.19990419",19990419,"4/19/1999",3393,3395,108,"HAMM","OS",559071.11,5723799.39,1999,4,"spring","30.140000000000001","9.6699999999999999","13.4"
"HAMM.19990503",19990503,"36224",3407,3409,122,"HAMM","OS",559071.11,5723799.39,1999,5,"spring","30.300000000000001","12.67","25.399999999999999"
"HAMM.19990518",19990518,"5/18/1999",3422,3424,137,"HAMM","OS",559071.11,5723799.39,1999,5,"spring","30.559999999999999","13.869999999999999","3.8799999999999999"
"HAMM.19990601",19990601,"36166",3436,3438,151,"HAMM","OS",559071.11,5723799.39,1999,6,"summer","30.550000000000001","16.640000000000001","13.6"
"HAMM.19990615",19990615,"6/15/1999",3450,3452,165,"HAMM","OS",559071.11,5723799.39,1999,6,"summer","30.890000000000001","16.780000000000001","4.5800000000000001"
"HAMM.19990630",19990630,"6/30/1999",3465,3467,180,"HAMM","OS",559071.11,5723799.39,1999,6,"summer","30.809999999999999","18.050000000000001","5.6200000000000001"
"HAMM.19990713",19990713,"7/13/1999",3478,3480,193,"HAMM","OS",559071.11,5723799.39,1999,7,"summer","31.41","20.27","6.6399999999999997"
"HAMM.19990720",19990720,"7/20/1999",3485,3487,200,"HAMM","OS",559071.11,5723799.39,1999,7,"summer","31.359999999999999","20.579999999999998","6.2400000000000002"
"HAMM.19990803",19990803,"36227",3499,3501,214,"HAMM","OS",559071.11,5723799.39,1999,8,"summer","31.359999999999999","21.100000000000001","2.2599999999999998"
"HAMM.19990817",19990817,"8/17/1999",3513,3515,228,"HAMM","OS",559071.11,5723799.39,1999,8,"summer","31.489999999999998","19.73","2.1400000000000001"
"HAMM.19990831",19990831,"8/31/1999",3527,3529,242,"HAMM","OS",559071.11,5723799.39,1999,8,"summer","31.449999999999999","19.530000000000001","2.8799999999999999"
"HAMM.19990914",19990914,"9/14/1999",3541,3543,256,"HAMM","OS",559071.11,5723799.39,1999,9,"autumn","31.84","20.100000000000001","1.7"
"HAMM.19991019",19991019,"10/19/1999",3576,3578,291,"HAMM","OS",559071.11,5723799.39,1999,10,"autumn","32.060000000000002","12.789999999999999","1.8400000000000001"
"HAMM.19991123",19991123,"11/23/1999",3611,3613,326,"HAMM","OS",559071.11,5723799.39,1999,11,"autumn","31.329999999999998","7.5700000000000003","0.90000000000000002"
"HAMM.19991220",19991220,"12/20/1999",3638,3640,353,"HAMM","OS",559071.11,5723799.39,1999,12,"winter","30.809999999999999","5.8600000000000003","0.52000000000000002"
"HAMM.20000110",20000110,"36800",3659,3661,9,"HAMM","OS",559071.11,5723799.39,2000,1,"winter","30.07","5.2400000000000002","0.57999999999999996"
"HAMM.20000209",20000209,"36771",3689,3691,39,"HAMM","OS",559071.11,5723799.39,2000,2,"winter","29.850000000000001","5.6500000000000004","0.93999999999999995"
"HAMM.20000313",20000313,"3/13/2000",3722,3724,72,"HAMM","OS",559071.11,5723799.39,2000,3,"spring","29.309999999999999","7.0599999999999996","1.54"
"HAMM.20000328",20000328,"3/28/2000",3737,3739,87,"HAMM","OS",559071.11,5723799.39,2000,3,"spring","29.109999999999999","7.8099999999999996","1.6000000000000001"
"HAMM.20000411",20000411,"36834",3751,3753,101,"HAMM","OS",559071.11,5723799.39,2000,4,"spring","29.5","8.5099999999999998","3.3799999999999999"
"HAMM.20000425",20000425,"4/25/2000",3765,3767,115,"HAMM","OS",559071.11,5723799.39,2000,4,"spring","29.68","10.25","3.2799999999999998"
"HAMM.20000510",20000510,"36804",3780,3782,130,"HAMM","OS",559071.11,5723799.39,2000,5,"spring","29.969999999999999","13.4","13.199999999999999"
"HAMM.20000523",20000523,"5/23/2000",3793,3795,143,"HAMM","OS",559071.11,5723799.39,2000,5,"spring","29.969999999999999","14.970000000000001","26.800000000000001"
"HAMM.20000607",20000607,"36713",3808,3810,158,"HAMM","OS",559071.11,5723799.39,2000,6,"summer","31.25","15.27","3.7000000000000002"
"HAMM.20000620",20000620,"6/20/2000",3821,3823,171,"HAMM","OS",559071.11,5723799.39,2000,6,"summer","30.600000000000001","18.530000000000001","9"
"HAMM.20000705",20000705,"36653",3836,3838,186,"HAMM","OS",559071.11,5723799.39,2000,7,"summer","31.140000000000001","18.219999999999999","5.9199999999999999"
"HAMM.20000717",20000717,"7/17/2000",3848,3850,198,"HAMM","OS",559071.11,5723799.39,2000,7,"summer","31.239999999999998","16.530000000000001","5.5800000000000001"
"HAMM.20000731",20000731,"7/31/2000",3862,3864,212,"HAMM","OS",559071.11,5723799.39,2000,7,"summer","30.629999999999999","18.41","8.4199999999999999"
"HAMM.20000814",20000814,"8/14/2000",3876,3878,226,"HAMM","OS",559071.11,5723799.39,2000,8,"summer","30.84","20.309999999999999","5.7599999999999998"
"HAMM.20000828",20000828,"8/28/2000",3890,3892,240,"HAMM","OS",559071.11,5723799.39,2000,8,"summer","31.129999999999999","19.780000000000001","3.2999999999999998"
"HAMM.20000911",20000911,"36839",3904,3906,254,"HAMM","OS",559071.11,5723799.39,2000,9,"autumn","31.329999999999998","18.129999999999999","1.76"
"HAMM.20000925",20000925,"9/25/2000",3918,3920,268,"HAMM","OS",559071.11,5723799.39,2000,9,"autumn","31.489999999999998","17.760000000000002","2.2400000000000002"
"HAMM.20001017",20001017,"10/17/2000",3940,3942,290,"HAMM","OS",559071.11,5723799.39,2000,10,"autumn","31.510000000000002","13.41","1.3600000000000001"
"HAMM.20001120",20001120,"11/20/2000",3974,3976,324,"HAMM","OS",559071.11,5723799.39,2000,11,"autumn","31.449999999999999","8.6300000000000008","0.78000000000000003"
"HAMM.20001205",20001205,"36658",3989,3991,339,"HAMM","OS",559071.11,5723799.39,2000,12,"winter","NA","NA","0.69999999999999996"
"HAMM.20001206",20001206,"36689",3990,3992,340,"HAMM","OS",559071.11,5723799.39,2000,12,"winter","31.690000000000001","8.5299999999999994","NA"
"HAMM.20010109",20010109,"37135",4024,4026,8,"HAMM","OS",559071.11,5723799.39,2001,1,"winter","30.550000000000001","4.8700000000000001","0.44"
"HAMM.20010212",20010212,"37227",4058,4060,42,"HAMM","OS",559071.11,5723799.39,2001,2,"winter","31.030000000000001","5.1900000000000004","0.81999999999999995"
"HAMM.20010312",20010312,"37228",4086,4088,70,"HAMM","OS",559071.11,5723799.39,2001,3,"spring","30.489999999999998","5.4800000000000004","2.4399999999999999"
"HAMM.20010326",20010326,"3/26/2001",4100,4102,84,"HAMM","OS",559071.11,5723799.39,2001,3,"spring","30.800000000000001","5.8300000000000001","7.04"
"HAMM.20010410",20010410,"37168",4115,4117,99,"HAMM","OS",559071.11,5723799.39,2001,4,"spring","30.829999999999998","8.1600000000000001","19.800000000000001"
"HAMM.20010423",20010423,"4/23/2001",4128,4130,112,"HAMM","OS",559071.11,5723799.39,2001,4,"spring","28.870000000000001","8.4700000000000006","19"
"HAMM.20010507",20010507,"37077",4142,4144,126,"HAMM","OS",559071.11,5723799.39,2001,5,"spring","29.5","10.32","16"
"HAMM.20010516",20010516,"5/16/2001",4151,4153,135,"HAMM","OS",559071.11,5723799.39,2001,5,"spring","28.190000000000001","13.4","4.5599999999999996"
"HAMM.20010605",20010605,"37017",4171,4173,155,"HAMM","OS",559071.11,5723799.39,2001,6,"summer","30.359999999999999","15.48","9.6400000000000006"
"HAMM.20010618",20010618,"6/18/2001",4184,4186,168,"HAMM","OS",559071.11,5723799.39,2001,6,"summer","31.489999999999998","16.32","4.7000000000000002"
"HAMM.20010702",20010702,"36929",4198,4200,182,"HAMM","OS",559071.11,5723799.39,2001,7,"summer","31.82","18.989999999999998","7.7000000000000002"
"HAMM.20010717",20010717,"7/17/2001",4213,4215,197,"HAMM","OS",559071.11,5723799.39,2001,7,"summer","31.57","18.829999999999998","4.2800000000000002"
"HAMM.20010730",20010730,"7/30/2001",4226,4228,210,"HAMM","OS",559071.11,5723799.39,2001,7,"summer","32.350000000000001","20.620000000000001","4.0199999999999996"
"HAMM.20010814",20010814,"8/14/2001",4241,4243,225,"HAMM","OS",559071.11,5723799.39,2001,8,"summer","33.079999999999998","18.91","4.4400000000000004"
"HAMM.20010828",20010828,"8/28/2001",4255,4257,239,"HAMM","OS",559071.11,5723799.39,2001,8,"summer","32.799999999999997","21.050000000000001","2.48"
"HAMM.20010910",20010910,"37173",4268,4270,252,"HAMM","OS",559071.11,5723799.39,2001,9,"autumn","32.549999999999997","16.989999999999998","2.7400000000000002"
"HAMM.20010924",20010924,"9/24/2001",4282,4284,266,"HAMM","OS",559071.11,5723799.39,2001,9,"autumn","31.359999999999999","15.43","2.1200000000000001"
"HAMM.20011016",20011016,"10/16/2001",4304,4306,288,"HAMM","OS",559071.11,5723799.39,2001,10,"autumn","31.120000000000001","15.26","2.4199999999999999"
"HAMM.20011120",20011120,"11/20/2001",4339,4341,323,"HAMM","OS",559071.11,5723799.39,2001,11,"autumn","31.100000000000001","9.8200000000000003","1.0800000000000001"
"HAMM.20011217",20011217,"12/17/2001",4366,4368,350,"HAMM","OS",559071.11,5723799.39,2001,12,"winter","30.670000000000002","6.0999999999999996","0.62"
"HAMM.20020114",20020114,"1/14/2002",4394,4396,13,"HAMM","OS",559071.11,5723799.39,2002,1,"winter","30.109999999999999","3.0600000000000001","0.78000000000000003"
"HAMM.20020211",20020211,"37562",4422,4424,41,"HAMM","OS",559071.11,5723799.39,2002,2,"winter","30.989999999999998","7.7199999999999998","2.7799999999999998"
"HAMM.20020311",20020311,"37563",4450,4452,69,"HAMM","OS",559071.11,5723799.39,2002,3,"spring","29.620000000000001","7.21","1.6399999999999999"
"HAMM.20020326",20020326,"3/26/2002",4465,4467,84,"HAMM","OS",559071.11,5723799.39,2002,3,"spring","29.890000000000001","8.1999999999999993","3.2400000000000002"
"HAMM.20020410",20020410,"37533",4480,4482,99,"HAMM","OS",559071.11,5723799.39,2002,4,"spring","30.489999999999998","9.5299999999999994","19"
"HAMM.20020423",20020423,"4/23/2002",4493,4495,112,"HAMM","OS",559071.11,5723799.39,2002,4,"spring","31.030000000000001","11.18","9.7400000000000002"
"HAMM.20020506",20020506,"37412",4506,4508,125,"HAMM","OS",559071.11,5723799.39,2002,5,"spring","30.32","11.039999999999999","6.5199999999999996"
"HAMM.20020515",20020515,"5/15/2002",4515,4517,134,"HAMM","OS",559071.11,5723799.39,2002,5,"spring","30.25","12.93","7.4800000000000004"
"HAMM.20020603",20020603,"37321",4534,4536,153,"HAMM","OS",559071.11,5723799.39,2002,6,"summer","31.170000000000002","15.880000000000001","5.8399999999999999"
"HAMM.20020619",20020619,"6/19/2002",4550,4552,169,"HAMM","OS",559071.11,5723799.39,2002,6,"summer","31.309999999999999","17.59","10.199999999999999"
"HAMM.20020703",20020703,"37322",4564,4566,183,"HAMM","OS",559071.11,5723799.39,2002,7,"summer","32.039999999999999","16.91","4.5800000000000001"
"HAMM.20020717",20020717,"7/17/2002",4578,4580,197,"HAMM","OS",559071.11,5723799.39,2002,7,"summer","32","17.920000000000002","NA"
"HAMM.20020801",20020801,"37264",4593,4595,212,"HAMM","OS",559071.11,5723799.39,2002,8,"summer","31.789999999999999","20.199999999999999","3.2200000000000002"
"HAMM.20020814",20020814,"8/14/2002",4606,4608,225,"HAMM","OS",559071.11,5723799.39,2002,8,"summer","31.859999999999999","20.73","2.8799999999999999"
"HAMM.20020826",20020826,"8/26/2002",4618,4620,237,"HAMM","OS",559071.11,5723799.39,2002,8,"summer","31.920000000000002","20.859999999999999","3.52"
"HAMM.20020916",20020916,"9/16/2002",4639,4641,258,"HAMM","OS",559071.11,5723799.39,2002,9,"autumn","32.289999999999999","18.640000000000001","2.1000000000000001"
"HAMM.20021002",20021002,"37297",4655,4657,274,"HAMM","OS",559071.11,5723799.39,2002,10,"autumn","31.379999999999999","16.420000000000002","1.8799999999999999"
"HAMM.20021015",20021015,"10/15/2002",4668,4670,287,"HAMM","OS",559071.11,5723799.39,2002,10,"autumn","31.329999999999998","13.130000000000001","1.48"
"HAMM.20021118",20021118,"11/18/2002",4702,4704,321,"HAMM","OS",559071.11,5723799.39,2002,11,"autumn","31.149999999999999","9.9800000000000004","1.0600000000000001"
"HAMM.20021217",20021217,"12/17/2002",4731,4733,350,"HAMM","OS",559071.11,5723799.39,2002,12,"winter","31.550000000000001","4.25","0.64000000000000001"
"HAMM.20030115",20030115,"1/15/2003",4760,4762,14,"HAMM","OS",559071.11,5723799.39,2003,1,"winter","31.010000000000002","4.5899999999999999","0.88"
"HAMM.20030212",20030212,"37957",4788,4790,42,"HAMM","OS",559071.11,5723799.39,2003,2,"winter","30.23","3.8100000000000001","0.69999999999999996"
"HAMM.20030305",20030305,"37744",4809,4811,63,"HAMM","OS",559071.11,5723799.39,2003,3,"spring","30.059999999999999","4.1100000000000003","1.4399999999999999"
"HAMM.20030318",20030318,"3/18/2003",4822,4824,76,"HAMM","OS",559071.11,5723799.39,2003,3,"spring","30.449999999999999","5.8799999999999999","4.2000000000000002"
"HAMM.20030401",20030401,"37625",4836,4838,90,"HAMM","OS",559071.11,5723799.39,2003,4,"spring","30.57","8.0399999999999991","11.199999999999999"
"HAMM.20030415",20030415,"4/15/2003",4850,4852,104,"HAMM","OS",559071.11,5723799.39,2003,4,"spring","30.670000000000002","8.4299999999999997","11.800000000000001"
"HAMM.20030428",20030428,"4/28/2003",4863,4865,117,"HAMM","OS",559071.11,5723799.39,2003,4,"spring","30.350000000000001","11.470000000000001","17.600000000000001"
"HAMM.20030514",20030514,"5/14/2003",4879,4881,133,"HAMM","OS",559071.11,5723799.39,2003,5,"spring","30.390000000000001","13.550000000000001","7.7199999999999998"
"HAMM.20030527",20030527,"5/27/2003",4892,4894,146,"HAMM","OS",559071.11,5723799.39,2003,5,"spring","30.350000000000001","14.289999999999999","4.9400000000000004"
"HAMM.20030611",20030611,"37931",4907,4909,161,"HAMM","OS",559071.11,5723799.39,2003,6,"summer","31.850000000000001","17.75","2.04"
"HAMM.20030623",20030623,"6/23/2003",4919,4921,173,"HAMM","OS",559071.11,5723799.39,2003,6,"summer","32.729999999999997","18.920000000000002","5.2999999999999998"
"HAMM.20030715",20030715,"7/15/2003",4941,4943,195,"HAMM","OS",559071.11,5723799.39,2003,7,"summer","32.560000000000002","20.460000000000001","3.2599999999999998"
"HAMM.20030805",20030805,"37749",4962,4964,216,"HAMM","OS",559071.11,5723799.39,2003,8,"summer","34.5","21.670000000000002","3.7799999999999998"
"HAMM.20030818",20030818,"8/18/2003",4975,4977,229,"HAMM","OS",559071.11,5723799.39,2003,8,"summer","33.049999999999997","21.949999999999999","5"
"HAMM.20030902",20030902,"37661",4990,4992,244,"HAMM","OS",559071.11,5723799.39,2003,9,"autumn","33.020000000000003","19.27","3.1600000000000001"
"HAMM.20030916",20030916,"9/16/2003",5004,5006,258,"HAMM","OS",559071.11,5723799.39,2003,9,"autumn","32.689999999999998","18.489999999999998","2.3799999999999999"
"HAMM.20030930",20030930,"9/30/2003",5018,5020,272,"HAMM","OS",559071.11,5723799.39,2003,9,"autumn","33.119999999999997","17.100000000000001","1.8799999999999999"
"HAMM.20031014",20031014,"10/14/2003",5032,5034,286,"HAMM","OS",559071.11,5723799.39,2003,10,"autumn","32.689999999999998","13.619999999999999","2"
